#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## alpha: "alpha" in the cutoff power-law model (equation below).
## alpha_low: The lower limit of "alpha" (90% confidence region).
## alpha_hi: The upper limit of "alpha" (90% confidence region).
## norm: The normalization factor in the cutoff power-law model (equation below), in unit of (number of photon)/cm^2/s/keV.
## Epeak: "Epeak" in the cutoff power-law model (equation below).
## Epeak_low: The lower limit of "Epeak" (90% confidence region).
## Epeak_hi: The upper limit of "Epeak" (90% confidence region).
## norm: The normalization factor in the cutoff power-law model (equation below), in unit of (number of photon)/cm^2/s/keV.
## norm_low: The lower limit of "norm" (90% confidence region). 
## norm_hi: The upper limit of "norm" (90% confidence region).
## chi2: chi^2 from the fitting, reported by XSPEC.
## reduced_chi2: reduced chi^2 reported by XSPEC.
## null_prob: The null probability of the model, reported by XSPEC.
## enrom: The normalization energy in the cutoff power-law model (eaution below). "enorm" is set to 50 keV in all analyses.
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## Note -- Cutoff power-law (CPL) equation: f = norm*((E/enorm)^{alpha})*(exp(-E(2+alpha)/Epeak))
#####################################################################################
#####################################################################################
GRBname | Trig_ID | alpha | alpha_low | alpha_hi | Epeak | Epeak_low | Epeak_hi | norm | norm_low | norm_hi | chi2 | dof | reduced_chi2 | null_prob | enorm | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB080325    |    307604    | -1.559290e+00 | -1.721330e+00 | -1.213680e+00 | 9.999350e+03 | 0.000000e+00 | 0.000000e+00 | 2.626070e-03 | 0.000000e+00 | 1.501050e-03 | 49.63 | 56 | 0.8863 | 7.131059e-01 | 50.0000 | 203.4 | -33.336000 | 170.028000 |  
GRB080320    |    306858    | -1.507650e+00 | -1.833710e+00 | -6.013170e-01 | 1.897240e+02 | 0.000000e+00 | 0.000000e+00 | 2.270490e-03 | 1.705800e-03 | 7.251430e-03 | 43.13 | 56 | 0.7702 | 8.961430e-01 | 50.0000 | 15.52 | -1.672000 | 13.848000 |  
GRB080319D   |    306793    | 4.895450e-01 | -1.820100e+00 | 5.424590e+00 | 3.906730e+01 | 3.085910e+01 | 2.935260e+03 | 3.262010e-02 | 0.000000e+00 | 5.038020e+01 | 55.01 | 56 | 0.9822 | 5.125198e-01 | 50.0000 | 29.49 | 4.984000 | 34.476000 |  
GRB080319C   |    306778    | -1.018500e+00 | -1.289050e+00 | -7.336740e-01 | 2.016450e+02 | 1.251100e+02 | 4.612980e+03 | 1.075850e-02 | 8.362230e-03 | 1.445470e-02 | 45.87 | 56 | 0.8191 | 8.309642e-01 | 50.0000 | 43.75 | -0.328000 | 43.420000 |  
GRB080319B   |    306757    | -9.635270e-01 | -9.859960e-01 | -9.430600e-01 | 9.990600e+02 | 8.871530e+02 | 0.000000e+00 | 3.428730e-02 | 3.214190e-02 | 3.294710e-02 | 56.76 | 56 | 1.013 | 4.466900e-01 | 50.0000 | 248 | -3.844000 | 302.048000 |  
GRB080319A   |    306754    | -1.324100e+00 | -1.603950e+00 | -8.456690e-01 | 1.676600e+02 | N/A | N/A | 1.214600e-02 | N/A | N/A | 53.60 | 56 | 0.9572 | 5.662317e-01 | 50.0000 | 49.38 | -0.376000 | 49.000000 |  
GRB080315    |    306323    | 1.581080e+00 | N/A | N/A | 3.014620e+01 | N/A | N/A | 7.974510e-02 | N/A | N/A | 55.37 | 56 | 0.9887 | 4.988236e-01 | 50.0000 | 64 | 0.000000 | 64.000000 |  
GRB080310    |    305288    | -1.650270e+00 | -2.004800e+00 | -8.953970e-01 | 2.328370e+01 | 5.277610e-01 | 3.466390e+01 | 1.391540e-03 | 7.958650e-04 | 4.087180e-03 | 51.93 | 56 | 0.9273 | 6.297706e-01 | 50.0000 | 390.2 | -71.764000 | 318.396000 |  
GRB080307    |    305011    | -1.701450e+00 | -1.897580e+00 | -1.169810e+00 | 9.999280e+03 | 1.000030e-02 | 0.000000e+00 | 7.104650e-04 | 6.250500e-04 | 1.381990e-03 | 49.33 | 56 | 0.8809 | 7.235132e-01 | 50.0000 | 141 | -0.440000 | 140.560000 |  
GRB080303    |    304549    | -1.487420e+00 | -2.428200e+00 | -1.250910e+00 | 9.999330e+03 | N/A | N/A | 9.527110e-04 | N/A | N/A | 71.18 | 56 | 1.271 | 8.317919e-02 | 50.0000 | 73.79 | -0.204000 | 73.584000 |  
GRB080229A   |    304379    | -1.813420e+00 | -1.863920e+00 | -1.759070e+00 | 9.999360e+03 | 1.000020e-02 | 0.000000e+00 | 1.030660e-02 | 1.004610e-02 | 1.211910e-02 | 57.83 | 56 | 1.033 | 4.074460e-01 | 50.0000 | 96 | -15.144000 | 80.856000 |  
GRB080218B   |    303631    | 1.298020e+00 | -8.480650e-01 | 6.158340e+00 | 2.702590e+01 | 2.160880e+01 | 3.072050e+01 | 3.167630e+00 | 0.000000e+00 | 6.776860e+03 | 51.04 | 56 | 0.9114 | 6.628193e-01 | 50.0000 | 7.424 | -0.848000 | 6.576000 |  
GRB080218A   |    303609    | -6.962310e-01 | -2.003570e+00 | 1.524460e+00 | 3.553820e+01 | N/A | N/A | 1.952390e-02 | N/A | N/A | 47.72 | 56 | 0.8521 | 7.766134e-01 | 50.0000 | 25.1 | -12.352000 | 12.752000 |  
GRB080212    |    303105    | -2.300170e-01 | -7.863590e-01 | 4.097660e-01 | 6.991100e+01 | 6.081550e+01 | 8.706340e+01 | 1.058840e-02 | 5.717930e-03 | 2.154100e-02 | 60.46 | 56 | 1.080 | 3.180118e-01 | 50.0000 | 140.3 | -62.232000 | 78.112000 |  
GRB080210    |    302888    | -1.714470e+00 | -1.824540e+00 | -1.569790e+00 | 9.999060e+03 | 1.000190e-02 | 0.000000e+00 | 3.235530e-03 | 1.778850e-03 | 4.348510e-03 | 53.03 | 56 | 0.9469 | 5.881514e-01 | 50.0000 | 60.29 | -14.264000 | 46.024000 |  
GRB080207    |    302728    | -1.245590e+00 | -1.476500e+00 | -1.001810e+00 | 1.246100e+02 | 9.168690e+01 | 3.050250e+02 | 2.939600e-03 | 2.293810e-03 | 3.823540e-03 | 57.99 | 56 | 1.035 | 4.019365e-01 | 50.0000 | 327.7 | 5.160000 | 332.892000 |  
GRB080205    |    302506    | -1.826360e+00 | -2.228310e+00 | -1.373800e+00 | 5.879290e+01 | 1.048000e+01 | 0.000000e+00 | 2.256320e-03 | 1.405930e-03 | 3.933870e-03 | 45.81 | 56 | 0.8181 | 8.324469e-01 | 50.0000 | 115.5 | -10.088000 | 105.384000 |  
GRB080130    |  00074372007 | -6.761790e-01 | -1.280030e+00 | 1.603000e-01 | 1.352900e+02 | 8.283680e+01 | 0.000000e+00 | 2.178840e-03 | 1.166560e-03 | 5.143550e-03 | 54.47 | 56 | 0.9726 | 5.331319e-01 | 50.0000 | 67.2 | 0.000000 | 67.200000 |  
GRB080129    |    301981    | -1.270130e+00 | -1.522600e+00 | -9.960930e-01 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.512760e-03 | 1.292210e-03 | 4.335540e-03 | 52.57 | 56 | 0.9388 | 6.053364e-01 | 50.0000 | 55.89 | -3.456000 | 52.432000 |  
GRB080123    |    301578    | -1.984880e+00 | N/A | N/A | 8.242900e+00 | N/A | N/A | 5.497700e-04 | N/A | N/A | 48.22 | 56 | 0.8611 | 7.606882e-01 | 50.0000 | 121.1 | 0.012000 | 121.132000 |  
GRB080121    |    301491    | -1.324630e+00 | -2.397050e+00 | 4.472330e-01 | 1.077170e+02 | 0.000000e+00 | 0.000000e+00 | 1.023440e-02 | 0.000000e+00 | 8.467960e-02 | 72.19 | 56 | 1.289 | 7.145672e-02 | 50.0000 | 0.496 | 0.000000 | 0.496000 |  
GRB071227    |    299787    | -2.344990e-01 | -1.981880e+00 | 3.147800e+00 | 3.553670e+01 | 2.486350e+01 | 0.000000e+00 | 4.737650e-03 | 0.000000e+00 | 8.780580e-01 | 51.50 | 56 | 0.9196 | 6.457990e-01 | 50.0000 | 150.7 | -0.144000 | 150.552000 |  
GRB071129    |    297628    | -1.473160e+00 | -1.946300e+00 | -8.856280e-01 | 5.931830e+01 | 4.483580e+01 | 0.000000e+00 | 1.395020e-03 | 8.021850e-04 | 2.947190e-03 | 58.58 | 56 | 1.046 | 3.811383e-01 | 50.0000 | 470.7 | -5.640000 | 465.080000 |  
GRB071122    |    297114    | -1.420120e+00 | -1.920270e+00 | -1.911580e-01 | 1.388570e+02 | 0.000000e+00 | 0.000000e+00 | 9.908030e-04 | 0.000000e+00 | 4.194460e-03 | 74.31 | 56 | 1.327 | 5.130064e-02 | 50.0000 | 85.1 | -29.412000 | 55.692000 |  
GRB071118    |    296856    | -1.135560e+00 | -1.788480e+00 | 1.769380e-01 | 9.969800e+01 | 0.000000e+00 | 0.000000e+00 | 9.676070e-04 | 4.971740e-04 | 5.077190e-03 | 51.54 | 56 | 0.9203 | 6.443289e-01 | 50.0000 | 119 | -31.480000 | 87.496000 |  
GRB071117    |    296805    | -1.195560e+00 | -1.410440e+00 | -9.697190e-01 | 1.366250e+02 | 1.016210e+02 | 2.899670e+02 | 2.565200e-02 | 2.051800e-02 | 3.244540e-02 | 46.79 | 56 | 0.8355 | 8.048790e-01 | 50.0000 | 14.32 | -0.440000 | 13.884000 |  
GRB071112C   |    296504    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 50.0000 | N/A | N/A | N/A |  
GRB071112B   |    296503    | 7.200630e-01 | -6.774710e-01 | 3.152240e+00 | 1.243830e+02 | 8.441410e+01 | 0.000000e+00 | 4.194010e-02 | 0.000000e+00 | 2.735160e-01 | 71.07 | 56 | 1.269 | 8.456543e-02 | 50.0000 | 0.32 | -0.048000 | 0.272000 |  
GRB071101    |    295779    | -8.233500e-01 | -2.133360e+00 | 2.137330e+00 | 3.766070e+01 | 0.000000e+00 | 0.000000e+00 | 7.832130e-03 | 0.000000e+00 | 6.119840e-01 | 36.13 | 56 | 0.6453 | 9.819378e-01 | 50.0000 | 5.176 | -1.552000 | 3.624000 |  
GRB071031    |    295670    | -1.985410e+00 | -1.999900e+00 | -1.696530e+00 | 2.079310e+00 | 2.170590e+02 | 3.777500e+02 | 7.219530e-04 | 1.268920e-04 | 4.545680e-04 | 61.62 | 56 | 1.100 | 2.821069e-01 | 50.0000 | 197 | -4.532000 | 192.480000 |  
GRB071028B   |    295492    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 50.0000 | N/A | N/A | N/A |  
GRB071028A   |    295527    | -7.357200e-01 | -1.856530e+00 | 8.340600e-01 | 4.902910e+01 | 3.672740e+01 | 0.000000e+00 | 4.548810e-03 | 0.000000e+00 | 3.892770e-02 | 45.15 | 56 | 0.8062 | 8.500175e-01 | 50.0000 | 29.64 | 19.240000 | 48.884000 |  
GRB071025    |    295301    | -1.650700e+00 | -1.762090e+00 | -1.431270e+00 | 2.949640e+02 | 4.656400e-02 | 0.000000e+00 | 2.121570e-03 | 1.930660e-03 | 2.696280e-03 | 44.12 | 56 | 0.7878 | 8.747839e-01 | 50.0000 | 398.8 | 38.500000 | 437.280000 |  
GRB071021    |    294974    | -1.652720e+00 | -2.540030e+00 | -1.341600e+00 | 9.965000e+03 | 1.011670e-02 | 0.000000e+00 | 5.213300e-04 | 2.935910e-04 | 1.086340e-03 | 79.86 | 56 | 1.426 | 1.985422e-02 | 50.0000 | 284.3 | -33.576000 | 250.760000 |  
GRB071020    |    294835    | -9.966110e-01 | -1.119240e+00 | -1.033350e+00 | 6.638910e+02 | 0.000000e+00 | 0.000000e+00 | 2.286970e-02 | 2.070970e-02 | 2.598240e-02 | 33.00 | 56 | 0.5893 | 9.939023e-01 | 50.0000 | 10.58 | -3.052000 | 7.532000 |  
GRB071018    |    294645    | -1.569260e+00 | -1.815510e+00 | -1.266960e+00 | 9.999180e+03 | 0.000000e+00 | 0.000000e+00 | 3.740910e-04 | 3.195700e-04 | 7.421230e-04 | 70.08 | 56 | 1.251 | 9.766331e-02 | 50.0000 | 296.2 | 119.784000 | 415.956000 |  
GRB071013    |    294120    | -1.642420e+00 | -3.143500e+00 | -1.294860e+00 | 9.999360e+03 | N/A | N/A | 5.318970e-04 | N/A | N/A | 45.31 | 56 | 0.8090 | 8.459024e-01 | 50.0000 | 77.95 | 3.600000 | 81.552000 |  
GRB071011    |    293924    | -1.441400e+00 | -1.567270e+00 | -1.284950e+00 | 9.999300e+03 | 0.000000e+00 | 0.000000e+00 | 2.835560e-03 | 2.644340e-03 | 3.731740e-03 | 90.36 | 56 | 1.614 | 2.466700e-03 | 50.0000 | 87.12 | -9.472000 | 77.652000 |  
GRB071010C   |    293804    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 50.0000 | N/A | N/A | N/A |  
GRB071010B   |    293795    | -1.520110e+00 | -1.707090e+00 | -1.324920e+00 | 5.478230e+01 | 4.926990e+01 | 6.202050e+01 | 1.382470e-02 | 1.128380e-02 | 1.710700e-02 | 41.44 | 56 | 0.7400 | 9.268449e-01 | 50.0000 | 59.57 | -35.740000 | 23.828000 |  
GRB071010A   |    293707    | -6.159830e-01 | -1.986050e+00 | 1.268480e+00 | 3.640370e+01 | N/A | N/A | 2.556330e-02 | N/A | N/A | 43.77 | 56 | 0.7816 | 8.825939e-01 | 50.0000 | 7.02 | -1.144000 | 5.876000 |  
GRB071008    |    293587    | -1.107990e+00 | -2.156270e+00 | 2.966150e-01 | 3.268370e+01 | N/A | N/A | 4.703690e-03 | N/A | N/A | 42.95 | 56 | 0.7669 | 8.998061e-01 | 50.0000 | 24.58 | -11.008000 | 13.568000 |  
GRB071006    |    293250    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 50.0000 | N/A | N/A | N/A |  
GRB071003    |    292934    | -1.331700e+00 | -1.393610e+00 | -1.258060e+00 | 9.998400e+03 | 0.000000e+00 | 0.000000e+00 | 4.881890e-03 | 4.728950e-03 | 5.450950e-03 | 53.17 | 56 | 0.9494 | 5.828217e-01 | 50.0000 | 175.2 | -7.568000 | 167.596000 |  
GRB071001    |    292826    | -1.355930e+00 | -1.857590e+00 | -1.002690e+00 | 9.221930e+01 | 5.559400e+01 | 0.000000e+00 | 2.041370e-03 | 1.266210e-03 | 4.587950e-03 | 41.59 | 56 | 0.7427 | 9.244095e-01 | 50.0000 | 61.84 | -0.044000 | 61.800000 |  
GRB070923    |    292004    | -6.755070e-01 | -1.021360e+00 | 1.608020e-01 | 9.845020e+02 | 0.000000e+00 | 0.000000e+00 | 7.957310e-02 | N/A | N/A | 53.72 | 56 | 0.9592 | 5.618068e-01 | 50.0000 | 0.044 | -0.004000 | 0.040000 |  
GRB070920B   |    291728    | -3.854180e-01 | -9.265940e-01 | 2.393300e-01 | 4.471730e+01 | 4.090410e+01 | 4.990900e+01 | 2.292830e-02 | 1.125870e-02 | 5.275430e-02 | 51.00 | 56 | 0.9107 | 6.641043e-01 | 50.0000 | 27.47 | -14.120000 | 13.352000 |  
GRB070920A   |    291614    | -1.156470e+00 | -1.586020e+00 | -1.991660e-01 | 8.592770e+01 | 4.519970e+01 | 0.000000e+00 | 1.620440e-03 | 8.267500e-04 | 5.381580e-03 | 33.12 | 56 | 0.5914 | 9.936149e-01 | 50.0000 | 59.64 | 15.180000 | 74.816000 |  
GRB070917    |    291292    | -1.407830e+00 | -1.526160e+00 | -1.208130e+00 | 3.644660e+02 | 0.000000e+00 | 0.000000e+00 | 1.607230e-02 | 1.433430e-02 | 1.974040e-02 | 41.98 | 56 | 0.7496 | 9.178127e-01 | 50.0000 | 15.23 | -0.104000 | 15.128000 |  
GRB070913    |    290843    | 7.233830e-01 | -6.785250e-01 | 2.866990e+00 | 6.231440e+01 | 5.069480e+01 | 9.291190e+01 | 7.435400e-02 | 0.000000e+00 | 8.936030e-01 | 59.50 | 56 | 1.062 | 3.494976e-01 | 50.0000 | 2.876 | -1.584000 | 1.292000 |  
GRB070911    |    290624    | -1.672890e+00 | -1.724330e+00 | -1.542170e+00 | 4.816550e+02 | 1.579670e+02 | 0.000000e+00 | 6.152990e-03 | 5.848960e-03 | 6.977600e-03 | 35.76 | 56 | 0.6385 | 9.839685e-01 | 50.0000 | 231.1 | -72.268000 | 158.800000 |  
GRB070810B   |    287409    | -1.005920e+00 | -4.059860e+00 | 2.140330e-01 | 9.992920e+02 | N/A | N/A | 1.955190e-02 | N/A | N/A | 61.46 | 56 | 1.098 | 2.868014e-01 | 50.0000 | 0.084 | -0.008000 | 0.076000 |  
GRB070810A   |    287364    | -1.370450e+00 | -1.939830e+00 | -7.011180e-01 | 3.899310e+01 | 1.710340e+01 | 5.031550e+01 | 1.392430e-02 | 6.685620e-03 | 3.356110e-02 | 67.35 | 56 | 1.203 | 1.424311e-01 | 50.0000 | 12.74 | -2.304000 | 10.440000 |  
GRB070809    |    287344    | -1.431280e+00 | -1.868700e+00 | -3.605380e-01 | 1.111310e+02 | 2.464540e+01 | 0.000000e+00 | 9.962060e-03 | 3.925460e-03 | 3.903410e-02 | 62.71 | 56 | 1.120 | 2.505624e-01 | 50.0000 | 1.472 | -0.352000 | 1.120000 |  
GRB070808    |    287260    | -1.170270e+00 | -1.515940e+00 | -5.869320e-01 | 1.566400e+02 | 0.000000e+00 | 0.000000e+00 | 2.636200e-03 | 1.810000e-03 | 5.014730e-03 | 52.68 | 56 | 0.9407 | 6.013542e-01 | 50.0000 | 69.89 | -0.696000 | 69.192000 |  
GRB070805    |    287088    | -1.728160e+00 | -1.916560e+00 | -1.541130e+00 | 9.999360e+03 | 1.000050e-02 | 0.000000e+00 | 2.604610e-03 | 3.838370e-04 | 1.595790e-03 | 55.67 | 56 | 0.9941 | 4.872740e-01 | 50.0000 | 29.51 | -0.844000 | 28.668000 |  
GRB070802    |    286809    | -1.039280e+00 | -1.599710e+00 | 4.541220e-01 | 5.830650e+01 | N/A | N/A | 4.251080e-03 | N/A | N/A | 53.81 | 56 | 0.9609 | 5.581228e-01 | 50.0000 | 17.96 | 4.804000 | 22.768000 |  
GRB070731    |    286574    | -5.536550e-01 | -1.574580e+00 | 6.981310e-01 | 6.433230e+01 | 4.861560e+01 | 2.354210e+02 | 2.059060e-02 | 0.000000e+00 | 9.745660e-02 | 44.98 | 56 | 0.8032 | 8.542628e-01 | 50.0000 | 3.128 | -0.144000 | 2.984000 |  
GRB070729    |    286373    | -3.217070e-01 | -1.015600e+00 | 1.195600e+00 | 1.746320e+02 | 0.000000e+00 | 0.000000e+00 | 1.401860e-02 | 6.971650e-03 | 5.755760e-02 | 57.63 | 56 | 1.029 | 4.147648e-01 | 50.0000 | 1.144 | -0.068000 | 1.076000 |  
GRB070724A   |    285948    | -6.799470e-01 | -1.989360e+00 | 1.143150e+00 | 4.585390e+01 | 2.873570e+01 | 0.000000e+00 | 3.394270e-02 | 0.000000e+00 | 4.160540e-01 | 50.88 | 56 | 0.9086 | 6.685518e-01 | 50.0000 | 0.488 | -0.028000 | 0.460000 |  
GRB070721B   |    285654    | -1.235420e+00 | -1.339630e+00 | -1.125460e+00 | 9.999350e+03 | 0.000000e+00 | 0.000000e+00 | 9.699180e-04 | 9.155820e-04 | 1.460300e-03 | 58.35 | 56 | 1.042 | 3.890948e-01 | 50.0000 | 366.6 | -6.712000 | 359.920000 |  
GRB070721A   |    285653    | 1.346130e+00 | -1.200740e+00 | 8.948270e+00 | 2.690650e+01 | 2.160310e+01 | 3.251770e+01 | 8.170370e-01 | 0.000000e+00 | 2.853580e+05 | 60.74 | 56 | 1.085 | 3.089580e-01 | 50.0000 | 3.568 | -0.120000 | 3.448000 |  
GRB070714B   |    284856    | -1.153820e+00 | -1.540170e+00 | -2.721150e-01 | 1.925030e+02 | 0.000000e+00 | 0.000000e+00 | 1.299880e-03 | 7.574590e-04 | 3.631400e-03 | 51.12 | 56 | 0.9128 | 6.599072e-01 | 50.0000 | 75.43 | -0.792000 | 74.640000 |  
GRB070714A   |    284850    | -1.968350e+00 | -0.000000e+00 | -1.039780e+00 | 1.813490e+00 | 4.520040e-01 | 1.036710e+00 | 1.224620e-02 | 9.548300e-03 | 1.441110e-02 | 48.24 | 56 | 0.8614 | 7.600729e-01 | 50.0000 | 3 | -0.704000 | 2.296000 |  
GRB070704    |    283791    | -1.571360e+00 | -1.719550e+00 | -1.312710e+00 | 2.642880e+02 | 1.051540e+02 | 0.000000e+00 | 1.508950e-03 | 1.333470e-03 | 1.982000e-03 | 71.01 | 56 | 1.268 | 8.533757e-02 | 50.0000 | 458.1 | -57.324000 | 400.776000 |  
GRB070628    |    283320    | -1.765770e+00 | -2.041730e+00 | -1.464340e+00 | 9.246620e+01 | N/A | N/A | 9.329110e-03 | N/A | N/A | 58.25 | 56 | 1.040 | 3.927057e-01 | 50.0000 | 47.92 | -31.736000 | 16.188000 |  
GRB070621    |    282808    | -1.483880e+00 | -1.636040e+00 | -1.281280e+00 | 6.665960e+02 | 0.000000e+00 | 0.000000e+00 | 1.170920e-02 | 1.085660e-02 | 1.433680e-02 | 41.14 | 56 | 0.7346 | 9.315850e-01 | 50.0000 | 41.66 | -5.192000 | 36.464000 |  
GRB070616    |    282445    | -1.471350e+00 | -1.603300e+00 | -1.329520e+00 | 2.450320e+02 | 1.437340e+02 | 0.000000e+00 | 3.904570e-03 | 3.437190e-03 | 4.492510e-03 | 33.43 | 56 | 0.5970 | 9.928183e-01 | 50.0000 | 608.9 | -6.528000 | 602.396000 |  
GRB070612B   |    282073    | -1.084530e+00 | -1.547800e+00 | -5.667950e-01 | 1.007510e+02 | 7.201500e+01 | 9.243330e+02 | 1.372280e-02 | 8.284790e-03 | 2.406960e-02 | 55.18 | 56 | 0.9853 | 5.059459e-01 | 50.0000 | 24 | -13.808000 | 10.192000 |  
GRB070612A   |    282066    | -1.439180e+00 | -1.687390e+00 | -1.082070e+00 | 1.376950e+02 | N/A | N/A | 3.486530e-03 | N/A | N/A | 46.63 | 56 | 0.8327 | 8.095078e-01 | 50.0000 | 422.6 | -4.696000 | 417.864000 |  
GRB070611    |    282003    | -7.461800e-01 | -1.769960e+00 | 9.198110e-01 | 6.285940e+01 | 4.995700e+01 | 0.000000e+00 | 8.451290e-03 | 0.000000e+00 | 6.607590e-02 | 54.61 | 56 | 0.9752 | 5.276112e-01 | 50.0000 | 16 | -8.416000 | 7.584000 |  
GRB070531    |    280958    | -1.074560e+00 | -1.488350e+00 | -2.700710e-01 | 2.052560e+02 | 0.000000e+00 | 0.000000e+00 | 2.961490e-03 | 0.000000e+00 | 6.860680e-03 | 56.24 | 56 | 1.004 | 4.659514e-01 | 50.0000 | 48.75 | -2.412000 | 46.340000 |  
GRB070529    |    280706    | -1.297040e+00 | -1.512370e+00 | -6.799780e-01 | 5.050140e+02 | 0.000000e+00 | 0.000000e+00 | 2.315690e-03 | 1.554910e-03 | 4.494440e-03 | 52.76 | 56 | 0.9421 | 5.982883e-01 | 50.0000 | 118.5 | 2.360000 | 120.888000 |  
GRB070521    |    279935    | -1.108350e+00 | -1.255510e+00 | -9.563160e-01 | 2.376800e+02 | 1.647880e+02 | 5.697520e+02 | 1.615970e-02 | 1.402090e-02 | 1.870530e-02 | 38.13 | 56 | 0.6809 | 9.675692e-01 | 50.0000 | 64.27 | -14.540000 | 49.732000 |  
GRB070520B   |    279898    | -1.123070e+00 | -1.332790e+00 | -9.112160e-01 | 9.999300e+03 | 0.000000e+00 | 0.000000e+00 | 9.290800e-04 | 8.271660e-04 | 1.482850e-03 | 70.67 | 56 | 1.262 | 8.967404e-02 | 50.0000 | 112 | -15.232000 | 96.768000 |  
GRB070520A   |    279817    | -2.864000e-01 | -1.503890e+00 | 1.353700e+00 | 6.026390e+01 | 4.516860e+01 | 1.287690e+02 | 4.453730e-03 | 0.000000e+00 | 2.795580e-02 | 78.94 | 56 | 1.410 | 2.338838e-02 | 50.0000 | 48 | 17.000000 | 65.000000 |  
GRB070518    |    279592    | -1.837790e+00 | -2.392110e+00 | -7.525680e-01 | 3.746730e+01 | N/A | N/A | 3.662140e-03 | N/A | N/A | 66.32 | 56 | 1.184 | 1.626829e-01 | 50.0000 | 6.288 | -1.784000 | 4.504000 |  
GRB070517    |    279494    | -1.180310e+00 | -2.091010e+00 | 1.518340e-01 | 4.635730e+01 | N/A | N/A | 7.397840e-03 | N/A | N/A | 71.63 | 56 | 1.279 | 7.784088e-02 | 50.0000 | 8.528 | 0.648000 | 9.176000 |  
GRB070509    |    278903    | -1.954550e+00 | -1.980620e+00 | -7.300930e-01 | 6.572080e+00 | 4.133160e-01 | 0.000000e+00 | 3.097960e-03 | N/A | N/A | 54.41 | 56 | 0.9717 | 5.350685e-01 | 50.0000 | 9.3 | -1.432000 | 7.868000 |  
GRB070508    |    278854    | -1.220230e+00 | -1.315770e+00 | -1.122620e+00 | 4.438520e+02 | 2.730700e+02 | 1.992950e+03 | 4.645820e-02 | 4.279140e-02 | 5.050520e-02 | 29.84 | 56 | 0.5329 | 9.984080e-01 | 50.0000 | 48.74 | -15.620000 | 33.116000 |  
GRB070506    |    278693    | -7.675380e-01 | -1.531490e+00 | 1.602240e-01 | 5.512340e+01 | 4.383230e+01 | 1.043110e+02 | 1.170770e-02 | 4.426640e-03 | 3.937570e-02 | 81.09 | 56 | 1.448 | 1.584200e-02 | 50.0000 | 7.4 | 3.784000 | 11.184000 |  
GRB070429B   |    277582    | -1.098830e+00 | -1.819410e+00 | 1.466540e-01 | 7.285190e+01 | 4.688570e+01 | 0.000000e+00 | 2.654740e-02 | 1.154830e-02 | 1.370750e-01 | 64.24 | 56 | 1.147 | 2.101635e-01 | 50.0000 | 0.536 | -0.208000 | 0.328000 |  
GRB070429A   |    277571    | -2.184590e+00 | -2.739370e+00 | -1.775990e+00 | 8.178950e+01 | N/A | N/A | 4.444230e-04 | N/A | N/A | 66.45 | 56 | 1.187 | 1.600519e-01 | 50.0000 | 194 | -14.000000 | 180.000000 |  
GRB070427    |    277356    | -1.511590e+00 | -1.866690e+00 | -1.118960e+00 | 4.003470e+01 | 2.779290e+01 | 4.923050e+01 | 1.116920e-02 | 7.148210e-03 | 1.844760e-02 | 51.20 | 56 | 0.9143 | 6.567911e-01 | 50.0000 | 13.87 | -0.180000 | 13.688000 |  
GRB070420    |    276321    | -1.132310e+00 | -1.339580e+00 | -9.154630e-01 | 1.303350e+02 | 1.022390e+02 | 2.177800e+02 | 1.738640e-02 | 1.410160e-02 | 2.163570e-02 | 43.91 | 56 | 0.7841 | 8.795263e-01 | 50.0000 | 129.4 | -29.136000 | 100.276000 |  
GRB070419B   |    276212    | -1.624950e+00 | -1.698520e+00 | -1.459190e+00 | 7.405300e+02 | 1.530770e+02 | 0.000000e+00 | 2.543170e-03 | 2.413520e-03 | 3.011370e-03 | 45.09 | 56 | 0.8052 | 8.513361e-01 | 50.0000 | 324.1 | -10.344000 | 313.764000 |  
GRB070419A   |    276205    | -8.389580e-01 | -1.908540e+00 | 7.144820e-01 | 2.647720e+01 | 4.061040e+00 | 3.361790e+01 | 3.427940e-03 | 0.000000e+00 | 3.479010e-02 | 41.38 | 56 | 0.7389 | 9.278647e-01 | 50.0000 | 192 | -31.000000 | 161.000000 |  
